Datum,Stunde,Strahlung Rieden [kW/m²],Temp. Rieden [°C]
2022-02-10,0,0.0,
2022-02-10,1,0.0,
2022-02-10,2,0.0,
2022-02-10,3,0.0,
2022-02-10,4,0.0,
2022-02-10,5,0.0,
2022-02-10,6,0.0,
2022-02-10,7,0.0005,
2022-02-10,8,0.07300000000000001,
2022-02-10,9,0.2415,
2022-02-10,10,0.38475000000000004,
2022-02-10,11,0.49,
2022-02-10,12,0.49625,
2022-02-10,13,0.50125,
2022-02-10,14,0.3565,
2022-02-10,15,0.34299999999999997,
2022-02-10,16,0.1915,
2022-02-10,17,0.041749999999999995,
2022-02-10,18,0.0,
2022-02-10,19,0.0,
2022-02-10,20,0.0,
2022-02-10,21,0.0,
2022-02-10,22,0.0,
2022-02-10,23,0.0,
2022-02-11,0,0.0,
2022-02-11,1,0.0,
2022-02-11,2,0.0,
2022-02-11,3,0.0,
2022-02-11,4,0.0,
2022-02-11,5,0.0,
2022-02-11,6,0.0,
2022-02-11,7,0.0,
2022-02-11,8,0.00375,
2022-02-11,9,0.0295,
2022-02-11,10,0.0395,
2022-02-11,11,0.06625,
2022-02-11,12,0.3965,
2022-02-11,13,0.54475,
2022-02-11,14,0.45975,
2022-02-11,15,0.302,
2022-02-11,16,0.23299999999999998,
2022-02-11,17,0.043,
2022-02-11,18,0.0,
2022-02-11,19,0.0,
2022-02-11,20,0.0,
2022-02-11,21,0.0,
2022-02-11,22,0.0,
2022-02-11,23,0.0,
2022-02-12,0,0.0,
2022-02-12,1,0.0,
2022-02-12,2,0.0,
2022-02-12,3,0.0,
2022-02-12,4,0.0,
2022-02-12,5,0.0,
2022-02-12,6,0.0,
2022-02-12,7,0.00225,
2022-02-12,8,0.0885,
2022-02-12,9,0.27849999999999997,
2022-02-12,10,0.442,
2022-02-12,11,0.534,
2022-02-12,12,0.58275,
2022-02-12,13,0.573,
2022-02-12,14,0.50775,
2022-02-12,15,0.37424999999999997,
2022-02-12,16,0.18325,
2022-02-12,17,0.03475,
2022-02-12,18,0.0,
2022-02-12,19,0.0,
2022-02-12,20,0.0,
2022-02-12,21,0.0,
2022-02-12,22,0.0,
2022-02-12,23,0.0,
2022-02-13,0,0.0,
2022-02-13,1,0.0,
2022-02-13,2,0.0,
2022-02-13,3,0.0,
2022-02-13,4,0.0,
2022-02-13,5,0.0,
2022-02-13,6,0.0,
2022-02-13,7,0.001,
2022-02-13,8,0.088,
2022-02-13,9,0.267,
2022-02-13,10,0.433,
2022-02-13,11,0.50975,
2022-02-13,12,0.5365,
2022-02-13,13,0.528,
2022-02-13,14,0.481,
2022-02-13,15,0.38,
2022-02-13,16,0.22275,
2022-02-13,17,0.05775,
2022-02-13,18,0.0,
2022-02-13,19,0.0,
2022-02-13,20,0.0,
2022-02-13,21,0.0,
2022-02-13,22,0.0,
2022-02-13,23,0.0,
2022-02-14,0,0.0,
2022-02-14,1,0.0,
2022-02-14,2,0.0,
2022-02-14,3,0.0,
2022-02-14,4,0.0,
2022-02-14,5,0.0,
2022-02-14,6,0.0,
2022-02-14,7,0.0,
2022-02-14,8,0.053750000000000006,
2022-02-14,9,0.134,
2022-02-14,10,0.21875,
2022-02-14,11,0.47275,
2022-02-14,12,0.51275,
2022-02-14,13,0.38225,
2022-02-14,14,0.392,
2022-02-14,15,0.17200000000000001,
2022-02-14,16,0.111,
2022-02-14,17,0.01675,
2022-02-14,18,0.0,
2022-02-14,19,0.0,
2022-02-14,20,0.0,
2022-02-14,21,0.0,
2022-02-14,22,0.0,
2022-02-14,23,0.0,
2022-02-15,0,0.0,
2022-02-15,1,0.0,
2022-02-15,2,0.0,
2022-02-15,3,0.0,
2022-02-15,4,0.0,
2022-02-15,5,0.0,
2022-02-15,6,0.0,
2022-02-15,7,0.0,
2022-02-15,8,0.008,
2022-02-15,9,0.03775,
2022-02-15,10,0.0535,
2022-02-15,11,0.11275,
2022-02-15,12,0.074,
2022-02-15,13,0.0575,
2022-02-15,14,0.0475,
2022-02-15,15,0.03675,
2022-02-15,16,0.07275,
2022-02-15,17,0.051000000000000004,
2022-02-15,18,0.0,
2022-02-15,19,0.0,
2022-02-15,20,0.0,
2022-02-15,21,0.0,
2022-02-15,22,0.0,
2022-02-15,23,0.0,
2022-02-16,0,0.0,
2022-02-16,1,0.0,
2022-02-16,2,0.0,
2022-02-16,3,0.0,
2022-02-16,4,0.0,
2022-02-16,5,0.0,
2022-02-16,6,0.0,
2022-02-16,7,0.0,
2022-02-16,8,0.027999999999999997,
2022-02-16,9,0.065,
2022-02-16,10,0.08474999999999999,
2022-02-16,11,0.10225000000000001,
2022-02-16,12,0.1145,
2022-02-16,13,0.1085,
2022-02-16,14,0.076,
2022-02-16,15,0.0585,
2022-02-16,16,0.04175,
2022-02-16,17,0.0062499999999999995,
2022-02-16,18,0.0,
2022-02-16,19,0.0,
2022-02-16,20,0.0,
2022-02-16,21,0.0,
2022-02-16,22,0.0,
2022-02-16,23,0.0,
2022-02-17,0,0.0,
2022-02-17,1,0.0,
2022-02-17,2,0.0,
2022-02-17,3,0.0,
2022-02-17,4,0.0,
2022-02-17,5,0.0,
2022-02-17,6,0.0,
2022-02-17,7,0.0,
2022-02-17,8,0.016,
2022-02-17,9,0.03375,
2022-02-17,10,0.052250000000000005,
2022-02-17,11,0.062,
2022-02-17,12,0.07250000000000001,
2022-02-17,13,0.13874999999999998,
2022-02-17,14,0.1805,
2022-02-17,15,0.13075,
2022-02-17,16,0.1075,
2022-02-17,17,0.02225,
2022-02-17,18,0.0,
2022-02-17,19,0.0,
2022-02-17,20,0.0,
2022-02-17,21,0.0,
2022-02-17,22,0.0,
2022-02-17,23,0.0,
2022-02-18,0,0.0,
2022-02-18,1,0.0,
2022-02-18,2,0.0,
2022-02-18,3,0.0,
2022-02-18,4,0.0,
2022-02-18,5,0.0,
2022-02-18,6,0.0,
2022-02-18,7,0.0,
2022-02-18,8,0.03475,
2022-02-18,9,0.099,
2022-02-18,10,0.1945,
2022-02-18,11,0.29475,
2022-02-18,12,0.1605,
2022-02-18,13,0.16899999999999998,
2022-02-18,14,0.20875,
2022-02-18,15,0.12975,
2022-02-18,16,0.091,
2022-02-18,17,0.059,
2022-02-18,18,0.0,
2022-02-18,19,0.0,
2022-02-18,20,0.0,
2022-02-18,21,0.0,
2022-02-18,22,0.0,
2022-02-18,23,0.0,
2022-02-19,0,0.0,
2022-02-19,1,0.0,
2022-02-19,2,0.0,
2022-02-19,3,0.0,
2022-02-19,4,0.0,
2022-02-19,5,0.0,
2022-02-19,6,0.0,
2022-02-19,7,0.0,
2022-02-19,8,0.00925,
2022-02-19,9,0.069,
2022-02-19,10,0.11025,
2022-02-19,11,0.18675,
2022-02-19,12,0.29375,
2022-02-19,13,0.3035,
2022-02-19,14,0.36575,
2022-02-19,15,0.1985,
2022-02-19,16,0.23025,
2022-02-19,17,0.07050000000000001,
2022-02-19,18,0.0015,
2022-02-19,19,0.0,
2022-02-19,20,0.0,
2022-02-19,21,0.0,
2022-02-19,22,0.0,
2022-02-19,23,0.0,
2022-02-20,0,0.0,
2022-02-20,1,0.0,
2022-02-20,2,0.0,
2022-02-20,3,0.0,
2022-02-20,4,0.0,
2022-02-20,5,0.0,
2022-02-20,6,0.0,
2022-02-20,7,0.00075,
2022-02-20,8,0.04575,
2022-02-20,9,0.08475,
2022-02-20,10,0.2605,
2022-02-20,11,0.41175,
2022-02-20,12,0.32225,
2022-02-20,13,0.281,
2022-02-20,14,0.1995,
2022-02-20,15,0.11175,
2022-02-20,16,0.08524999999999999,
2022-02-20,17,0.01725,
2022-02-20,18,0.0,
2022-02-20,19,0.0,
2022-02-20,20,0.0,
2022-02-20,21,0.0,
2022-02-20,22,0.0,
2022-02-20,23,0.0,
2022-02-21,0,0.0,
2022-02-21,1,0.0,
2022-02-21,2,0.0,
2022-02-21,3,0.0,
2022-02-21,4,0.0,
2022-02-21,5,0.0,
2022-02-21,6,0.0,
2022-02-21,7,0.0,
2022-02-21,8,0.0155,
2022-02-21,9,0.079,
2022-02-21,10,0.13374999999999998,
2022-02-21,11,0.3325,
2022-02-21,12,0.26825,
2022-02-21,13,0.2405,
2022-02-21,14,0.2195,
2022-02-21,15,0.12025,
2022-02-21,16,0.048,
2022-02-21,17,0.0165,
2022-02-21,18,0.0,
2022-02-21,19,0.0,
2022-02-21,20,0.0,
2022-02-21,21,0.0,
2022-02-21,22,0.0,
2022-02-21,23,0.0,
2022-02-22,0,0.0,
2022-02-22,1,0.0,
2022-02-22,2,0.0,
2022-02-22,3,0.0,
2022-02-22,4,0.0,
2022-02-22,5,0.0,
2022-02-22,6,0.0,
2022-02-22,7,0.0015,
2022-02-22,8,0.043250000000000004,
2022-02-22,9,0.08325,
2022-02-22,10,0.1585,
2022-02-22,11,0.20425,
2022-02-22,12,0.192,
2022-02-22,13,0.1585,
2022-02-22,14,0.192,
2022-02-22,15,0.1945,
2022-02-22,16,0.0645,
2022-02-22,17,0.026,
2022-02-22,18,0.0,
2022-02-22,19,0.0,
2022-02-22,20,0.0,
2022-02-22,21,0.0,
2022-02-22,22,0.0,
2022-02-22,23,0.0,
2022-02-23,0,0.0,
2022-02-23,1,0.0,
2022-02-23,2,0.0,
2022-02-23,3,0.0,
2022-02-23,4,0.0,
2022-02-23,5,0.0,
2022-02-23,6,0.0,
2022-02-23,7,0.0,
2022-02-23,8,0.03025,
2022-02-23,9,0.1205,
2022-02-23,10,0.24575000000000002,
2022-02-23,11,0.46625,
2022-02-23,12,0.7325,
2022-02-23,13,0.5862499999999999,
2022-02-23,14,0.57225,
2022-02-23,15,0.43725,
2022-02-23,16,0.27025,
2022-02-23,17,0.09875,
2022-02-23,18,0.00125,
2022-02-23,19,0.0,
2022-02-23,20,0.0,
2022-02-23,21,0.0,
2022-02-23,22,0.0,
2022-02-23,23,0.0,
2022-02-24,0,0.0,
2022-02-24,1,0.0,
2022-02-24,2,0.0,
2022-02-24,3,0.0,
2022-02-24,4,0.0,
2022-02-24,5,0.0,
2022-02-24,6,0.0,
2022-02-24,7,0.01325,
2022-02-24,8,0.10525,
2022-02-24,9,0.2875,
2022-02-24,10,0.451,
2022-02-24,11,0.48575,
2022-02-24,12,0.48775,
2022-02-24,13,0.45525000000000004,
2022-02-24,14,0.3545,
2022-02-24,15,0.187,
2022-02-24,16,0.1375,
2022-02-24,17,0.06225,
2022-02-24,18,0.005,
2022-02-24,19,0.0,
2022-02-24,20,0.0,
2022-02-24,21,0.0,
2022-02-24,22,0.0,
2022-02-24,23,0.0,
2022-02-25,0,0.0,
2022-02-25,1,0.0,
2022-02-25,2,0.0,
2022-02-25,3,0.0,
2022-02-25,4,0.0,
2022-02-25,5,0.0,
2022-02-25,6,0.0,
2022-02-25,7,0.005,
2022-02-25,8,0.067,
2022-02-25,9,0.1995,
2022-02-25,10,0.3165,
2022-02-25,11,0.31475,
2022-02-25,12,0.25775000000000003,
2022-02-25,13,0.11475,
2022-02-25,14,0.24125000000000002,
2022-02-25,15,0.18025,
2022-02-25,16,0.13825,
2022-02-25,17,0.0305,
2022-02-25,18,0.0,
2022-02-25,19,0.0,
2022-02-25,20,0.0,
2022-02-25,21,0.0,
2022-02-25,22,0.0,
2022-02-25,23,0.0,
2022-02-26,0,0.0,
2022-02-26,1,0.0,
2022-02-26,2,0.0,
2022-02-26,3,0.0,
2022-02-26,4,0.0,
2022-02-26,5,0.0,
2022-02-26,6,0.0,
2022-02-26,7,0.00625,
2022-02-26,8,0.0755,
2022-02-26,9,0.16775,
2022-02-26,10,0.23325,
2022-02-26,11,0.44275,
2022-02-26,12,0.7032499999999999,
2022-02-26,13,0.6605,
2022-02-26,14,0.65225,
2022-02-26,15,0.24,
2022-02-26,16,0.31275000000000003,
2022-02-26,17,0.10975,
2022-02-26,18,0.00375,
2022-02-26,19,0.0,
2022-02-26,20,0.0,
2022-02-26,21,0.0,
2022-02-26,22,0.0,
2022-02-26,23,0.0,
2022-02-27,0,0.0,
2022-02-27,1,0.0,
2022-02-27,2,0.0,
2022-02-27,3,0.0,
2022-02-27,4,0.0,
2022-02-27,5,0.0,
2022-02-27,6,0.0,
2022-02-27,7,0.0165,
2022-02-27,8,0.176,
2022-02-27,9,0.37725,
2022-02-27,10,0.5195000000000001,
2022-02-27,11,0.6094999999999999,
2022-02-27,12,0.6607500000000001,
2022-02-27,13,0.64075,
2022-02-27,14,0.59075,
2022-02-27,15,0.46975,
2022-02-27,16,0.299,
2022-02-27,17,0.116,
2022-02-27,18,0.005,
2022-02-27,19,0.0,
2022-02-27,20,0.0,
2022-02-27,21,0.0,
2022-02-27,22,0.0,
2022-02-27,23,0.0,
2022-02-28,0,0.0,
2022-02-28,1,0.0,
2022-02-28,2,0.0,
2022-02-28,3,0.0,
2022-02-28,4,0.0,
2022-02-28,5,0.0,
2022-02-28,6,0.0,
2022-02-28,7,0.019,
2022-02-28,8,0.1805,
2022-02-28,9,0.37375,
2022-02-28,10,0.5145,
2022-02-28,11,0.60325,
2022-02-28,12,0.66325,
2022-02-28,13,0.65025,
2022-02-28,14,0.58525,
2022-02-28,15,0.46725,
2022-02-28,16,0.29925,
2022-02-28,17,0.11875000000000001,
2022-02-28,18,0.00575,
2022-02-28,19,0.0,
2022-02-28,20,0.0,
2022-02-28,21,0.0,
2022-02-28,22,0.0,
2022-02-28,23,0.0,
2022-03-01,0,0.0,
2022-03-01,1,0.0,
2022-03-01,2,0.0,
2022-03-01,3,0.0,
2022-03-01,4,0.0,
2022-03-01,5,0.0,
2022-03-01,6,0.0,
2022-03-01,7,0.0195,
2022-03-01,8,0.184,
2022-03-01,9,0.37625,
2022-03-01,10,0.5367500000000001,
2022-03-01,11,0.632,
2022-03-01,12,0.6817500000000001,
2022-03-01,13,0.66625,
2022-03-01,14,0.60075,
2022-03-01,15,0.47175,
2022-03-01,16,0.26975,
2022-03-01,17,0.13325,
2022-03-01,18,0.00675,
2022-03-01,19,0.0,
2022-03-01,20,0.0,
2022-03-01,21,0.0,
2022-03-01,22,0.0,
2022-03-01,23,0.0,
2022-03-02,0,0.0,
2022-03-02,1,0.0,
2022-03-02,2,0.0,
2022-03-02,3,0.0,
2022-03-02,4,0.0,
2022-03-02,5,0.0,
2022-03-02,6,0.0,
2022-03-02,7,0.02775,
2022-03-02,8,0.182,
2022-03-02,9,0.2765,
2022-03-02,10,0.3905,
2022-03-02,11,0.42675,
2022-03-02,12,0.42975,
2022-03-02,13,0.381,
2022-03-02,14,0.371,
2022-03-02,15,0.23525000000000001,
2022-03-02,16,0.1085,
2022-03-02,17,0.04525,
2022-03-02,18,0.00075,
2022-03-02,19,0.0,
2022-03-02,20,0.0,
2022-03-02,21,0.0,
2022-03-02,22,0.0,
2022-03-02,23,0.0,
2022-03-03,0,0.0,
2022-03-03,1,0.0,
2022-03-03,2,0.0,
2022-03-03,3,0.0,
2022-03-03,4,0.0,
2022-03-03,5,0.0,
2022-03-03,6,0.0,
2022-03-03,7,0.026000000000000002,
2022-03-03,8,0.18025,
2022-03-03,9,0.367,
2022-03-03,10,0.5095000000000001,
2022-03-03,11,0.59725,
2022-03-03,12,0.6685000000000001,
2022-03-03,13,0.65325,
2022-03-03,14,0.58325,
2022-03-03,15,0.46275,
2022-03-03,16,0.3025,
2022-03-03,17,0.12275,
2022-03-03,18,0.00875,
2022-03-03,19,0.0,
2022-03-03,20,0.0,
2022-03-03,21,0.0,
2022-03-03,22,0.0,
2022-03-03,23,0.0,
2022-03-04,0,0.0,
2022-03-04,1,0.0,
2022-03-04,2,0.0,
2022-03-04,3,0.0,
2022-03-04,4,0.0,
2022-03-04,5,0.0,
2022-03-04,6,0.0,
2022-03-04,7,0.02975,
2022-03-04,8,0.18275,
2022-03-04,9,0.37024999999999997,
2022-03-04,10,0.52625,
2022-03-04,11,0.62075,
2022-03-04,12,0.6697500000000001,
2022-03-04,13,0.6515,
2022-03-04,14,0.58,
2022-03-04,15,0.46775,
2022-03-04,16,0.29725,
2022-03-04,17,0.122,
2022-03-04,18,0.010499999999999999,
2022-03-04,19,0.0,
2022-03-04,20,0.0,
2022-03-04,21,0.0,
2022-03-04,22,0.0,
2022-03-04,23,0.0,
2022-03-05,0,0.0,
2022-03-05,1,0.0,
2022-03-05,2,0.0,
2022-03-05,3,0.0,
2022-03-05,4,0.0,
2022-03-05,5,0.0,
2022-03-05,6,0.0,
2022-03-05,7,0.035750000000000004,
2022-03-05,8,0.1885,
2022-03-05,9,0.37324999999999997,
2022-03-05,10,0.5327500000000001,
2022-03-05,11,0.63175,
2022-03-05,12,0.6825,
2022-03-05,13,0.669,
2022-03-05,14,0.60025,
2022-03-05,15,0.47125,
2022-03-05,16,0.3025,
2022-03-05,17,0.13075,
2022-03-05,18,0.013000000000000001,
2022-03-05,19,0.0,
2022-03-05,20,0.0,
2022-03-05,21,0.0,
2022-03-05,22,0.0,
2022-03-05,23,0.0,
2022-03-06,0,0.0,
2022-03-06,1,0.0,
2022-03-06,2,0.0,
2022-03-06,3,0.0,
2022-03-06,4,0.0,
2022-03-06,5,0.0,
2022-03-06,6,0.0,
2022-03-06,7,0.03325,
2022-03-06,8,0.1305,
2022-03-06,9,0.34475,
2022-03-06,10,0.51125,
2022-03-06,11,0.6205,
2022-03-06,12,0.6677500000000001,
2022-03-06,13,0.6597500000000001,
2022-03-06,14,0.55775,
2022-03-06,15,0.47075,
2022-03-06,16,0.32475000000000004,
2022-03-06,17,0.0885,
2022-03-06,18,0.0085,
2022-03-06,19,0.0,
2022-03-06,20,0.0,
2022-03-06,21,0.0,
2022-03-06,22,0.0,
2022-03-06,23,0.0,
2022-03-07,0,0.0,
2022-03-07,1,0.0,
2022-03-07,2,0.0,
2022-03-07,3,0.0,
2022-03-07,4,0.0,
2022-03-07,5,0.0,
2022-03-07,6,0.0,
2022-03-07,7,0.042499999999999996,
2022-03-07,8,0.19,
2022-03-07,9,0.372,
2022-03-07,10,0.5325,
2022-03-07,11,0.637,
2022-03-07,12,0.704,
2022-03-07,13,0.607,
2022-03-07,14,0.613,
2022-03-07,15,0.49075,
2022-03-07,16,0.31875,
2022-03-07,17,0.13375,
2022-03-07,18,0.01425,
2022-03-07,19,0.0,
2022-03-07,20,0.0,
2022-03-07,21,0.0,
2022-03-07,22,0.0,
2022-03-07,23,0.0,
2022-03-08,0,0.0,
2022-03-08,1,0.0,
2022-03-08,2,0.0,
2022-03-08,3,0.0,
2022-03-08,4,0.0,
2022-03-08,5,0.0,
2022-03-08,6,0.0,
2022-03-08,7,0.0345,
2022-03-08,8,0.196,
2022-03-08,9,0.375,
2022-03-08,10,0.45125,
2022-03-08,11,0.53625,
2022-03-08,12,0.617,
2022-03-08,13,0.62075,
2022-03-08,14,0.62025,
2022-03-08,15,0.5065000000000001,
2022-03-08,16,0.3415,
2022-03-08,17,0.15025,
2022-03-08,18,0.0155,
2022-03-08,19,0.0,
2022-03-08,20,0.0,
2022-03-08,21,0.0,
2022-03-08,22,0.0,
2022-03-08,23,0.0,
2022-03-09,0,0.0,
2022-03-09,1,0.0,
2022-03-09,2,0.0,
2022-03-09,3,0.0,
2022-03-09,4,0.0,
2022-03-09,5,0.0,
2022-03-09,6,0.0,
2022-03-09,7,0.051000000000000004,
2022-03-09,8,0.22325,
2022-03-09,9,0.416,
2022-03-09,10,0.56325,
2022-03-09,11,0.64525,
2022-03-09,12,0.695,
2022-03-09,13,0.685,
2022-03-09,14,0.6225,
2022-03-09,15,0.497,
2022-03-09,16,0.333,
2022-03-09,17,0.14775,
2022-03-09,18,0.01725,
2022-03-09,19,0.0,
2022-03-09,20,0.0,
2022-03-09,21,0.0,
2022-03-09,22,0.0,
2022-03-09,23,0.0,
2022-03-10,0,0.0,
2022-03-10,1,0.0,
2022-03-10,2,0.0,
2022-03-10,3,0.0,
2022-03-10,4,0.0,
2022-03-10,5,0.0,
2022-03-10,6,0.0,
2022-03-10,7,0.052750000000000005,
2022-03-10,8,0.22899999999999998,
2022-03-10,9,0.42925,
2022-03-10,10,0.57025,
2022-03-10,11,0.6775,
2022-03-10,12,0.72775,
2022-03-10,13,0.7032499999999999,
2022-03-10,14,0.63275,
2022-03-10,15,0.513,
2022-03-10,16,0.346,
2022-03-10,17,0.15725,
2022-03-10,18,0.01725,
2022-03-10,19,0.0,
2022-03-10,20,0.0,
2022-03-10,21,0.0,
2022-03-10,22,0.0,
2022-03-10,23,0.0,
2022-03-11,0,0.0,
2022-03-11,1,0.0,
2022-03-11,2,0.0,
2022-03-11,3,0.0,
2022-03-11,4,0.0,
2022-03-11,5,0.0,
2022-03-11,6,0.0,
2022-03-11,7,0.0615,
2022-03-11,8,0.22075,
2022-03-11,9,0.42225,
2022-03-11,10,0.569,
2022-03-11,11,0.6697500000000001,
2022-03-11,12,0.72575,
2022-03-11,13,0.7075,
2022-03-11,14,0.638,
2022-03-11,15,0.41800000000000004,
2022-03-11,16,0.21175,
2022-03-11,17,0.091,
2022-03-11,18,0.0195,
2022-03-11,19,0.0,
2022-03-11,20,0.0,
2022-03-11,21,0.0,
2022-03-11,22,0.0,
2022-03-11,23,0.0,
2022-03-12,0,0.0,
2022-03-12,1,0.0,
2022-03-12,2,0.0,
2022-03-12,3,0.0,
2022-03-12,4,0.0,
2022-03-12,5,0.0,
2022-03-12,6,0.0,
2022-03-12,7,0.06125,
2022-03-12,8,0.22125,
2022-03-12,9,0.37474999999999997,
2022-03-12,10,0.53325,
2022-03-12,11,0.61425,
2022-03-12,12,0.66425,
2022-03-12,13,0.59325,
2022-03-12,14,0.525,
2022-03-12,15,0.33099999999999996,
2022-03-12,16,0.3055,
2022-03-12,17,0.08324999999999999,
2022-03-12,18,0.013000000000000001,
2022-03-12,19,0.0,
2022-03-12,20,0.0,
2022-03-12,21,0.0,
2022-03-12,22,0.0,
2022-03-12,23,0.0,
2022-03-13,0,0.0,
2022-03-13,1,0.0,
2022-03-13,2,0.0,
2022-03-13,3,0.0,
2022-03-13,4,0.0,
2022-03-13,5,0.0,
2022-03-13,6,0.0,
2022-03-13,7,0.06525,
2022-03-13,8,0.245,
2022-03-13,9,0.43,
2022-03-13,10,0.58275,
2022-03-13,11,0.6819999999999999,
2022-03-13,12,0.73625,
2022-03-13,13,0.70075,
2022-03-13,14,0.667,
2022-03-13,15,0.52125,
2022-03-13,16,0.3565,
2022-03-13,17,0.1655,
2022-03-13,18,0.01675,
2022-03-13,19,0.0,
2022-03-13,20,0.0,
2022-03-13,21,0.0,
2022-03-13,22,0.0,
2022-03-13,23,0.0,
2022-03-14,0,0.0,
2022-03-14,1,0.0,
2022-03-14,2,0.0,
2022-03-14,3,0.0,
2022-03-14,4,0.0,
2022-03-14,5,0.0,
2022-03-14,6,0.0,
2022-03-14,7,0.06625,
2022-03-14,8,0.247,
2022-03-14,9,0.43325,
2022-03-14,10,0.5882499999999999,
2022-03-14,11,0.68625,
2022-03-14,12,0.73825,
2022-03-14,13,0.72175,
2022-03-14,14,0.64925,
2022-03-14,15,0.50875,
2022-03-14,16,0.36875,
2022-03-14,17,0.14225,
2022-03-14,18,0.01975,
2022-03-14,19,0.0,
2022-03-14,20,0.0,
2022-03-14,21,0.0,
2022-03-14,22,0.0,
2022-03-14,23,0.0,
2022-03-15,0,0.0,
2022-03-15,1,0.0,
2022-03-15,2,0.0,
2022-03-15,3,0.0,
2022-03-15,4,0.0,
2022-03-15,5,0.0,
2022-03-15,6,0.0,
2022-03-15,7,0.019,
2022-03-15,8,0.045,
2022-03-15,9,0.0605,
2022-03-15,10,0.07,
2022-03-15,11,0.07100000000000001,
2022-03-15,12,0.0645,
2022-03-15,13,0.06975,
2022-03-15,14,0.0845,
2022-03-15,15,0.05325,
2022-03-15,16,0.036,
2022-03-15,17,0.0035,
2022-03-15,18,0.0,
2022-03-15,19,0.0,
2022-03-15,20,0.0,
2022-03-15,21,0.0,
2022-03-15,22,0.0,
2022-03-15,23,0.0,
2022-03-16,0,0.0,
2022-03-16,1,0.0,
2022-03-16,2,0.0,
2022-03-16,3,0.0,
2022-03-16,4,0.0,
2022-03-16,5,0.0,
2022-03-16,6,0.0,
2022-03-16,7,0.052,
2022-03-16,8,0.17475,
2022-03-16,9,0.3285,
2022-03-16,10,0.4645,
2022-03-16,11,0.51225,
2022-03-16,12,0.4405,
2022-03-16,13,0.344,
2022-03-16,14,0.29175,
2022-03-16,15,0.29175,
2022-03-16,16,0.174,
2022-03-16,17,0.083,
2022-03-16,18,0.0115,
2022-03-16,19,0.0,
2022-03-16,20,0.0,
2022-03-16,21,0.0,
2022-03-16,22,0.0,
2022-03-16,23,0.0,
2022-03-17,0,0.0,
2022-03-17,1,0.0,
2022-03-17,2,0.0,
2022-03-17,3,0.0,
2022-03-17,4,0.0,
2022-03-17,5,0.0,
2022-03-17,6,0.0,
2022-03-17,7,0.0235,
2022-03-17,8,0.08725,
2022-03-17,9,0.17725,
2022-03-17,10,0.31074999999999997,
2022-03-17,11,0.3365,
2022-03-17,12,0.2845,
2022-03-17,13,0.2515,
2022-03-17,14,0.21675,
2022-03-17,15,0.1815,
2022-03-17,16,0.14225,
2022-03-17,17,0.12325,
2022-03-17,18,0.01675,
2022-03-17,19,0.0,
2022-03-17,20,0.0,
2022-03-17,21,0.0,
2022-03-17,22,0.0,
2022-03-17,23,0.0,
2022-03-18,0,0.0,
2022-03-18,1,0.0,
2022-03-18,2,0.0,
2022-03-18,3,0.0,
2022-03-18,4,0.0,
2022-03-18,5,0.0,
2022-03-18,6,0.0,
2022-03-18,7,0.04375,
2022-03-18,8,0.12025,
2022-03-18,9,0.163,
2022-03-18,10,0.28200000000000003,
2022-03-18,11,0.29325,
2022-03-18,12,0.49250000000000005,
2022-03-18,13,0.56025,
2022-03-18,14,0.44725,
2022-03-18,15,0.41,
2022-03-18,16,0.318,
2022-03-18,17,0.147,
2022-03-18,18,0.0285,
2022-03-18,19,0.0,
2022-03-18,20,0.0,
2022-03-18,21,0.0,
2022-03-18,22,0.0,
2022-03-18,23,0.0,
2022-03-19,0,0.0,
2022-03-19,1,0.0,
2022-03-19,2,0.0,
2022-03-19,3,0.0,
2022-03-19,4,0.0,
2022-03-19,5,0.0,
2022-03-19,6,0.004,
2022-03-19,7,0.08249999999999999,
2022-03-19,8,0.25725000000000003,
2022-03-19,9,0.43125,
2022-03-19,10,0.5842499999999999,
2022-03-19,11,0.6785,
2022-03-19,12,0.724,
2022-03-19,13,0.67425,
2022-03-19,14,0.56975,
2022-03-19,15,0.50875,
2022-03-19,16,0.258,
2022-03-19,17,0.091,
2022-03-19,18,0.01675,
2022-03-19,19,0.0,
2022-03-19,20,0.0,
2022-03-19,21,0.0,
2022-03-19,22,0.0,
2022-03-19,23,0.0,
2022-03-20,0,0.0,
2022-03-20,1,0.0,
2022-03-20,2,0.0,
2022-03-20,3,0.0,
2022-03-20,4,0.0,
2022-03-20,5,0.0,
2022-03-20,6,0.00425,
2022-03-20,7,0.0905,
2022-03-20,8,0.27225,
2022-03-20,9,0.44625000000000004,
2022-03-20,10,0.594,
2022-03-20,11,0.6895,
2022-03-20,12,0.74075,
2022-03-20,13,0.7204999999999999,
2022-03-20,14,0.65825,
2022-03-20,15,0.5395,
2022-03-20,16,0.368,
2022-03-20,17,0.17375,
2022-03-20,18,0.034,
2022-03-20,19,0.0,
2022-03-20,20,0.0,
2022-03-20,21,0.0,
2022-03-20,22,0.0,
2022-03-20,23,0.0,
2022-03-21,0,0.0,
2022-03-21,1,0.0,
2022-03-21,2,0.0,
2022-03-21,3,0.0,
2022-03-21,4,0.0,
2022-03-21,5,0.0,
2022-03-21,6,0.005,
2022-03-21,7,0.08375,
2022-03-21,8,0.2435,
2022-03-21,9,0.34925,
2022-03-21,10,0.537,
2022-03-21,11,0.6,
2022-03-21,12,0.6387499999999999,
2022-03-21,13,0.662,
